id,image_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_right_x,bottom_right_y,bottom_left_x,bottom_left_y
,6420,297.69,1087.07,1825.1,842.3,2592.24,1745.88,743.28,2184.18
,6421,1996.61,2174.11,259.36,1540.81,1235.72,673.32,2726.52,1078.4
,6422,2034.37,703.49,2666.81,1766.89,539.97,2025.31,377.05,843.65
,6423,817.51,2112.9,521.01,1184.91,1942.62,981.81,2584.97,1797.8
,6424,2142.32,2182.06,339.44,1699.93,1082.02,756.85,2579.88,1075.9
,6425,1014.72,821.92,2557.15,976.45,2412.96,1877.85,436.0,1628.55
,6426,337.12,1749.15,1147.88,728.03,2650.5,1117.47,2124.95,2354.94
,6427,2415.6,1860.79,532.12,2015.23,500.48,981.53,1993.61,909.48
,6428,2730.49,1221.73,1867.51,1958.8,489.89,1441.91,1470.47,899.98
,6429,421.53,1237.55,1795.29,1019.57,2588.88,1725.92,845.73,2148.55
,6430,2692.19,1755.19,724.34,2223.8,302.65,676.99,1939.14,468.69
,6431,2267.36,2165.34,406.4,1832.0,1008.4,826.21,2460.89,1018.58
,6432,557.29,808.89,2172.98,683.22,2682.25,1839.42,506.32,2071.87
,6433,1693.13,547.65,2643.32,1528.84,1147.53,2276.03,346.73,1030.64
,6434,2479.92,2074.52,430.66,1751.64,1110.2,825.7,2663.3,978.85
,6435,1790.54,847.42,2710.11,1578.03,784.34,2049.37,302.01,1095.56
,6436,265.36,940.84,1735.93,425.66,2697.39,1577.13,1085.04,2391.59
,6437,2027.54,2239.33,315.14,1557.83,1202.08,544.85,2652.23,972.21
,6438,2666.56,1659.85,797.9,2125.51,402.77,872.53,1906.6,628.07
,6439,561.4,2041.6,633.22,1222.02,2047.23,1202.14,2506.26,1982.65
,6440,2478.85,947.4,2574.37,2194.33,449.13,2006.87,899.46,860.27
,6850,405.44,984.24,1765.06,551.69,2658.21,1592.72,1023.85,2359.88
,6851,1778.95,843.67,2616.59,1678.64,897.1,2293.6,484.47,1146.07
,6852,2568.5,1277.58,1810.91,2457.43,425.53,1574.87,1368.24,748.94
,6853,508.56,1727.64,1312.0,956.51,2624.01,1208.4,2333.11,2287.93
,6854,950.15,2234.21,473.43,1244.54,1659.56,905.97,2459.44,1612.87
,6855,2166.52,2138.93,446.47,1572.28,1221.53,671.02,2542.69,966.28
,6856,2653.62,1121.04,1994.3,2432.7,493.48,1615.62,1368.55,632.57
,6857,2216.5,2149.72,487.0,1692.01,1150.92,723.91,2469.51,952.51
,6858,2499.59,1794.21,901.71,2227.92,664.42,1023.37,1920.39,785.26
,6859,871.2,2257.88,373.55,981.57,1723.78,622.14,2582.54,1562.52
,6860,1837.68,988.25,2538.69,1717.73,690.22,2103.06,555.07,1161.51
,6861,403.45,779.62,1998.71,489.87,2668.76,1867.07,668.02,2379.29
,6862,2577.6,1785.7,1049.15,2222.82,756.5,1140.57,1944.98,913.22
,6863,373.24,1329.2,1677.49,891.47,2641.59,1643.04,1156.5,2347.77
,6864,1080.1,895.6,2535.07,1200.27,2174.62,2355.12,342.75,1866.95
,6865,2631.31,1873.19,641.11,2176.38,489.58,839.04,2062.82,686.74
,6866,752.79,2235.92,437.03,998.91,1941.91,757.19,2637.0,1814.52
,6867,484.05,1015.79,2042.19,805.31,2703.05,1926.29,719.91,2318.83
,6868,2660.78,1369.42,1365.43,2142.81,441.79,1259.54,1641.28,741.2
,6869,2137.99,2341.52,369.04,1857.64,1148.54,867.07,2597.69,1148.74
,6870,1725.28,975.89,2622.06,1853.43,1278.78,2536.26,495.82,1416.41
,6871,2278.44,2137.46,401.03,1738.09,1132.87,875.19,2604.27,1101.64
,6872,1905.99,893.17,2627.8,1600.32,849.19,2013.78,516.03,1148.0
,6873,409.91,1744.34,1227.24,813.7,2533.09,1294.65,1951.01,2442.9
,6874,495.08,1181.5,2018.56,1035.4,2604.4,1836.98,740.94,2090.06
,6875,378.18,1972.23,948.58,1106.89,2529.21,1234.16,2343.93,2202.34
,6876,1199.57,1213.68,2691.06,1521.27,2162.65,2408.78,382.02,1955.82
,6877,2681.6,1203.81,2368.05,2220.91,473.18,1838.65,1126.37,958.25
,6878,593.26,2171.4,380.09,1279.19,1947.68,1131.45,2537.52,1942.35
,6879,2091.48,2300.26,384.68,1773.59,1234.48,864.18,2715.92,1226.12
,6880,2695.14,1857.2,837.42,2271.19,331.32,1242.49,1890.84,997.21
,6881,373.55,1644.76,1223.13,979.77,2761.09,1227.18,2219.25,2052.5
,6882,1852.15,1078.66,2648.0,2075.5,845.82,2499.69,308.23,1339.62
,6883,383.37,1566.06,1302.34,842.72,2613.98,1188.68,2011.55,2209.74
,6884,1838.88,822.28,2675.48,1743.49,832.74,2333.77,414.28,1135.18
,6885,2611.14,1557.5,1165.62,2343.9,373.1,1205.22,1651.43,744.04
,6886,2396.6,2324.05,593.3,1927.58,1123.28,872.99,2498.56,1131.69
,6887,588.13,1518.14,1353.43,853.15,2640.14,1141.37,2212.94,2047.47
,6888,1091.97,2191.65,275.96,1277.98,1520.01,890.22,2505.31,1515.51
,6889,521.53,969.62,2054.13,736.85,2655.37,2106.5,790.74,2555.63
,6890,2669.65,1493.91,1277.06,2212.97,493.99,1247.52,1706.75,826.17
,6891,1805.95,867.44,2649.34,1667.95,872.39,2234.96,436.62,1170.0
,6892,607.58,2214.16,567.92,1251.03,1974.84,1146.45,2607.5,1973.05
,6893,365.87,1176.98,1763.05,888.29,2566.36,1671.73,870.34,2161.83
,6894,2524.6,1146.05,2183.1,2065.32,513.62,1687.9,1179.84,918.19
,6895,466.14,1427.34,1638.26,1084.02,2474.53,1620.48,1139.66,2144.53
,6896,421.36,1677.58,1097.31,1002.62,2362.13,1244.22,1960.96,2064.53
,6897,1851.06,2271.96,384.5,1711.5,1268.56,988.23,2546.41,1348.64
,6898,2441.19,1302.87,2048.13,2296.36,434.42,1850.8,1123.07,1018.79
,6899,983.01,1017.74,2454.54,1153.03,2396.5,2141.31,481.35,1924.2
,6900,2576.9,1739.67,852.4,2087.66,515.57,1079.85,1916.22,888.54
,6901,391.39,1784.37,971.12,1116.3,2311.51,1237.92,2022.3,1997.7
,6902,1117.28,989.45,2537.74,1281.81,2136.8,2176.04,404.2,1752.08
,6903,416.24,1797.07,1060.81,1032.79,2484.16,1205.95,2159.08,2093.28
,6904,2617.7,1718.58,967.79,2192.48,353.59,1250.65,1767.93,963.8
,6905,2324.42,1886.19,467.96,1745.09,831.02,883.33,2314.62,987.37
,6906,2028.66,899.06,2638.57,1747.11,598.65,1943.68,429.02,1008.66
,6907,371.16,1700.22,1164.6,965.1,2680.67,1165.61,2236.07,2062.32
,6908,1864.71,986.1,2664.01,1786.39,927.71,2208.22,410.85,1254.59
,6909,2264.51,2383.6,342.23,1852.52,1111.86,784.97,2595.8,1080.5
,6910,2714.78,1244.88,1903.8,2377.82,370.45,1597.95,1380.55,808.16
,6911,1829.04,759.43,2558.2,1809.12,611.28,2306.73,330.47,1035.33
,6912,626.11,2175.45,490.1,1016.85,1917.75,802.17,2504.08,1808.19
,6913,443.32,1071.95,1816.17,746.41,2608.65,1663.45,928.55,2249.5
,6914,2568.36,1614.96,1253.93,2462.74,379.72,1242.38,1628.21,690.67
,6915,1182.3,740.23,2577.98,1101.01,2129.71,2351.77,407.09,1769.96
,6916,2517.75,1906.17,744.43,2137.97,644.69,1186.35,1974.71,1087.99
,6917,2514.58,1404.81,1932.41,2285.71,613.59,1707.48,1385.63,1045.29
,6918,684.91,2124.72,423.88,914.08,1852.71,681.07,2500.14,1705.2
,6919,1805.98,800.94,2562.16,1760.88,630.92,2228.84,335.68,1043.89
,6920,2593.85,1206.22,2227.35,2280.62,351.3,1868.16,1086.84,967.77
,6921,898.79,2271.93,386.27,1289.33,1808.67,998.26,2605.63,1812.43
,6922,2578.4,1283.3,1916.57,2228.99,308.24,1671.7,1207.94,935.91
,6923,547.34,1563.15,1355.4,974.38,2666.09,1251.37,2109.38,2010.08
,6924,2533.61,1184.72,2232.98,2399.18,405.58,1971.9,1046.97,907.13
,6925,2517.73,1993.51,453.81,1750.55,991.44,885.24,2570.21,1041.22
,6926,378.19,1586.71,1777.7,1305.5,2680.41,1966.59,1004.1,2454.04
,6927,2558.39,972.5,2398.18,2093.42,449.36,1657.05,1140.27,761.37
,6928,2114.66,2256.29,386.25,1720.72,1183.33,868.26,2510.46,1152.45
,6929,407.43,1824.75,1135.99,688.82,2609.92,963.97,2356.49,2350.81
,6930,591.44,711.91,2266.76,663.43,2599.51,2308.63,588.41,2473.59
,6931,2591.68,1378.53,2055.19,2285.14,403.1,1675.32,1309.53,1074.46
,6932,661.83,998.96,2057.09,872.66,2654.79,1965.84,804.22,2266.93
,6933,718.2,2312.9,356.94,1210.97,1730.08,941.09,2551.35,1762.91
,6934,2559.04,1748.78,961.17,2285.95,514.49,1066.4,1820.21,777.31
,6935,2587.86,1112.13,1857.45,2279.73,452.06,1528.49,1352.57,656.43
,6936,1194.0,657.78,2639.58,931.74,2371.21,2204.03,467.41,1682.53
,6937,1031.47,2055.46,421.8,1195.4,1704.86,909.6,2532.21,1592.0
,6938,2498.65,1223.74,2082.79,2135.94,447.83,1712.49,1167.85,972.21
,6939,475.27,1035.85,2042.42,881.44,2616.48,1926.5,570.53,2214.18
,6940,1724.5,970.95,2691.13,1577.43,1136.11,2105.5,401.16,1297.29
,6941,2618.59,1963.0,703.4,2421.53,337.5,1155.45,1878.03,915.01
,6942,1797.78,902.54,2509.4,1721.26,910.3,2211.95,470.23,1221.67
,6943,485.83,1718.8,1049.86,961.08,2439.59,1136.35,2281.38,2014.21
,6944,2562.21,1929.61,822.22,2237.61,606.05,1305.12,1978.35,1130.89
,6945,507.7,2050.64,761.51,1088.63,2277.7,1098.2,2561.71,2069.67
,6946,2304.3,1081.11,2399.39,2074.39,491.18,1993.45,852.92,1055.74
,6947,2612.22,1563.78,1249.03,2165.11,423.45,1330.12,1644.56,952.45
,6948,651.86,975.66,2317.19,983.51,2643.11,2279.37,442.88,2317.39
,6949,1110.92,2221.45,465.15,1349.54,1786.58,1059.26,2667.28,1741.55
,6950,2549.05,2081.95,561.24,2142.6,738.1,1112.91,2238.56,1087.87
,6951,2473.23,1745.5,867.58,2076.67,542.24,971.82,1888.02,793.52
,6952,378.32,1085.49,1860.2,850.04,2478.48,1775.03,607.23,2181.89
,7966,1481.48,2276.63,527.5,1331.5,1547.78,726.42,2529.98,1372.33
,7967,831.14,2179.74,558.59,1006.69,1915.91,748.64,2672.2,1673.77
,7968,2626.06,1427.69,994.07,2188.08,417.53,990.34,1733.96,559.3
,7969,1146.18,744.51,2489.62,938.59,2254.91,2015.5,410.08,1602.18
,7970,349.81,1071.43,1749.33,745.09,2666.53,1560.05,806.48,2251.22
,7971,704.19,2235.99,449.53,1011.27,1844.73,713.0,2605.54,1667.84
,7972,596.52,939.11,2041.76,840.1,2645.79,1847.95,537.26,2119.3
,7973,2716.37,1549.97,819.77,2280.37,366.86,950.36,1811.98,576.62
,7974,2094.44,2137.88,379.44,1414.36,1308.22,485.2,2696.44,867.55
,7975,574.13,1756.97,1039.31,823.06,2375.76,877.51,2479.57,1912.06
,7976,321.69,914.89,1870.96,618.48,2720.24,1742.55,628.67,2397.36
,7977,2326.52,1949.63,375.16,1720.96,991.08,785.09,2364.54,876.91
,7978,1887.13,787.97,2581.5,1608.24,838.72,2096.66,604.36,1055.3
,7979,419.18,1637.18,1300.86,837.93,2622.06,1105.61,2136.6,2232.6
,7980,2605.53,991.31,2421.1,2166.41,399.38,1734.42,1183.54,828.91
,7981,560.95,1249.66,1711.48,829.6,2440.61,1703.76,1091.9,2367.8
,7982,1587.4,2230.43,427.66,1261.16,1560.59,633.85,2726.07,1214.66
,7983,1206.48,720.21,2533.77,1011.84,2059.24,2260.78,395.09,1676.07
,7984,1909.17,810.08,2557.66,1651.26,740.54,2072.14,607.18,1039.21
,7985,515.79,1710.64,1202.21,823.29,2526.39,1008.63,2318.1,2122.86
,7986,847.87,2236.15,362.24,963.57,1769.84,587.66,2668.64,1520.12
,7987,1856.61,847.58,2525.58,1661.16,863.27,2085.51,533.91,1107.39
,7988,363.99,1000.48,1804.1,704.04,2588.39,1606.86,801.94,2141.56
,7989,732.92,2193.27,404.94,1029.37,1874.71,727.26,2601.59,1687.91
,7990,2710.0,1333.2,1233.3,2189.23,264.92,1087.73,1610.0,564.2
,7991,1269.07,2295.81,252.9,1139.7,1613.58,551.19,2752.87,1374.41
,7992,1793.68,703.12,2482.16,1737.93,690.76,2242.98,351.91,1010.63
,7993,409.05,1591.67,1323.58,550.19,2786.62,939.67,2121.56,2273.65
,7994,984.9,2250.66,357.97,1020.28,1771.0,594.6,2656.69,1569.05
,7995,1715.79,683.28,2576.63,1561.92,776.67,2205.85,271.71,1072.15
,7996,1346.79,802.88,2598.78,1242.87,1815.05,2295.22,398.93,1587.8
,7997,395.7,1617.17,1386.39,859.12,2631.69,1324.23,1792.96,2378.74
,7998,772.41,2177.48,599.57,907.88,2104.24,654.4,2730.75,1770.62
,7999,1297.0,720.99,2540.64,1241.98,1810.71,2389.45,400.79,1621.81
,8000,2629.47,1003.31,2236.15,2211.46,414.35,1724.9,1184.75,749.41
,8001,2651.51,1610.48,959.8,2114.55,551.77,1042.91,1907.8,752.2
,8002,432.83,1540.45,1263.63,661.42,2641.62,953.76,2111.69,2076.67
,8003,1976.44,2235.42,507.84,1764.42,1235.25,924.1,2470.03,1209.48
,8004,1749.48,725.21,2696.55,1575.35,913.39,2268.0,310.4,1127.34
,8005,337.28,1672.64,1220.22,755.35,2699.11,1034.35,2211.46,2224.85
,8006,2694.83,1040.51,2093.92,2390.76,405.86,1669.56,1268.17,583.53
,8007,2624.77,1791.77,667.56,2196.12,498.13,935.38,2005.16,708.59
,8008,499.36,1861.8,1021.1,897.33,2539.19,970.29,2595.4,2045.4
,8009,2625.77,942.23,2260.26,2405.22,309.16,1873.11,1067.73,649.1
,8010,382.92,1180.82,1787.41,785.88,2684.57,1677.72,983.8,2364.97
,8011,2089.96,2297.98,386.97,1648.41,1300.78,686.52,2730.31,1057.44
,8012,1981.44,709.49,2698.44,1790.47,564.32,2194.79,389.28,916.36
,8013,456.13,1342.65,1728.7,989.92,2532.74,1735.36,1050.24,2284.16
,8014,705.84,2191.39,318.69,1048.75,1853.71,741.12,2610.56,1694.39
,8015,425.01,950.46,1928.52,711.89,2626.11,1622.21,746.15,2036.42
,8016,1237.77,806.42,2654.39,1131.62,2083.67,2161.34,382.09,1638.82
,8017,2706.47,913.31,2421.37,2225.93,334.67,1844.6,1065.97,723.08
,8018,2408.05,2259.65,351.82,1818.39,1096.89,629.14,2752.06,878.83
,8019,910.99,2225.19,388.9,1357.71,1839.0,1046.01,2735.56,1717.34
,8020,314.47,1407.37,1525.5,734.01,2707.78,1452.89,1505.1,2415.7
,8021,1649.06,707.03,2677.38,1302.19,1231.64,1982.65,362.72,1168.89
,8022,488.17,1944.87,699.65,859.32,2308.78,809.81,2626.97,1883.64
,8023,1411.22,2277.12,271.79,1258.59,1569.1,589.5,2763.33,1325.51
,8024,2386.11,823.14,2652.83,2109.88,355.6,2097.21,664.0,823.12
,8025,2651.68,1564.31,902.47,2125.46,346.2,1064.06,1802.37,728.59
,8026,586.12,686.11,2302.88,649.59,2673.59,1882.96,410.29,1971.95
,8027,1642.83,700.02,2605.62,1261.35,1338.25,1863.76,475.41,1120.42
,8028,2679.61,2086.04,400.96,2100.05,682.02,789.93,2408.32,790.35
,8029,540.86,1125.85,1949.04,897.21,2607.51,1726.9,861.69,2113.63
,8030,2751.29,1052.05,2238.74,2301.44,340.82,1765.66,1201.46,753.92
,8031,1198.01,1954.69,381.74,1198.95,1611.1,805.6,2553.5,1389.2
,8032,2451.47,2171.34,432.25,2004.92,899.28,1010.86,2463.3,1115.26
,8033,2781.51,1252.14,1637.95,2163.67,350.29,1393.62,1525.82,740.7
,8034,2251.53,967.22,2679.6,2023.2,593.46,2159.71,650.48,1053.53
,8035,1182.68,731.25,2730.19,977.94,2392.1,2007.98,455.19,1611.19
,8036,798.1,2147.81,365.83,1110.68,1913.08,821.49,2721.25,1680.5
,8037,2692.43,1209.57,2134.27,2298.54,321.69,1817.72,1197.39,940.13
,8038,248.65,1599.16,1457.81,990.67,2728.47,1496.81,1553.44,2388.18
,8039,1522.33,2367.96,319.59,1549.58,1552.5,948.9,2770.31,1518.04
,8040,1508.89,800.27,2801.39,1404.58,1573.99,2375.62,261.19,1497.75
,8041,684.3,2109.31,461.54,1030.06,2006.48,836.54,2632.8,1793.02
,8042,2733.43,1680.98,930.3,2208.75,378.38,1099.18,1881.4,789.3
,8043,971.68,2451.45,303.98,1254.85,1735.86,833.22,2612.22,1811.19
,8044,2618.41,936.5,2246.56,2028.58,346.71,1687.67,1083.98,758.12
,8045,341.82,1026.24,1966.59,782.83,2720.28,1777.48,679.38,2218.39
,8046,1909.99,857.79,2749.25,1934.34,859.79,2518.4,343.28,1224.59
,8047,458.42,1935.99,475.51,864.91,2171.0,725.7,2711.42,1714.98
,8048,2586.71,1677.74,951.17,2058.27,470.43,1234.53,1834.4,1015.4
,8049,386.8,1347.04,1653.51,1008.05,2576.93,1543.22,1182.2,2046.9
,8050,831.36,2044.81,381.47,1188.38,1870.17,946.53,2623.82,1675.71
,8051,2415.74,2060.8,484.7,1830.1,1040.92,945.58,2598.33,1098.23
,8052,2679.2,1547.25,1045.65,2135.01,248.88,1222.23,1693.54,844.04
,8053,2597.98,966.74,2608.02,2076.44,405.96,1948.19,879.9,913.74
,8054,1683.86,803.16,2768.48,1403.92,1396.75,2064.9,400.38,1282.73
,8055,282.85,1255.6,1615.32,856.32,2652.97,1385.6,1192.88,1975.75
,8056,585.1,2037.54,435.58,1067.45,2046.61,908.2,2610.65,1793.21
,8057,2735.45,1789.52,1050.17,2332.9,431.89,1314.27,1883.89,961.42
,8058,2429.54,2022.51,453.36,1721.27,1135.65,817.66,2741.46,1006.48
,8059,1934.69,924.3,2737.47,1841.95,802.2,2322.03,340.89,1237.78
,8060,389.06,1068.25,2049.75,863.68,2791.66,1797.68,732.73,2164.11
,8061,1639.02,836.38,2711.42,1456.72,1310.72,2130.59,333.28,1321.65
,8062,613.83,1986.72,474.23,1114.3,2056.73,944.77,2612.51,1738.29
,8063,2785.09,1119.45,2250.08,2170.73,330.31,1781.47,1194.77,911.0
,8064,1898.91,824.52,2730.2,1583.32,1024.06,2036.18,446.01,1130.21
,8065,463.58,1956.71,430.95,861.33,2147.63,772.57,2647.31,1804.26
,8066,304.24,1286.32,1897.73,1055.87,2693.23,1948.98,756.33,2360.53
,8580,1885.2,2580.5,599.84,2053.35,1210.28,1140.58,2287.63,1486.8
,8581,588.62,2046.1,444.29,981.98,1768.55,774.55,2418.63,1625.46
,8582,461.3,1039.45,1726.9,685.2,2528.75,1513.65,957.4,2158.4
,8583,1690.5,645.8,2699.83,1478.13,1245.08,2371.88,432.1,1167.58
,8584,1780.48,644.69,2652.43,1553.46,861.97,2226.43,397.0,989.2
,8585,2656.26,1677.92,999.4,2326.0,510.02,1206.01,1799.75,877.79
,8586,2068.47,2298.81,522.11,1912.64,1122.0,989.1,2327.92,1193.72
,8587,659.14,1910.24,607.23,853.2,1987.68,712.41,2630.23,1604.54
,8588,632.94,854.63,1951.47,630.32,2545.27,1600.94,803.94,2008.71
,8589,2563.85,1040.24,2012.52,2220.54,448.63,1581.46,1294.3,707.4
,8590,560.57,1038.64,1910.55,833.2,2653.69,1669.55,787.08,2128.24
,8591,2489.95,2327.08,529.5,2266.4,754.24,634.01,2383.48,647.31
,8592,602.5,1985.58,617.86,1004.08,1957.62,844.76,2550.65,1677.45
,8593,2648.16,1279.27,1589.88,2398.1,370.23,1421.76,1473.7,708.25
,8594,1901.5,689.38,2641.32,1601.71,637.25,2084.94,482.7,925.85
,8595,759.53,1206.57,1875.88,902.01,2531.9,1688.97,1150.91,2201.27
,8596,569.94,1777.22,955.8,790.1,2374.56,773.57,2689.58,1801.0
,8597,489.03,1163.42,1748.78,704.25,2732.97,1423.69,1186.3,2248.94
,8598,2293.15,773.97,2596.57,1905.19,503.55,1925.76,860.11,812.73
,8599,2658.17,1432.7,1311.6,2066.3,563.38,1192.65,1715.5,868.6
,8600,819.96,821.8,2219.74,804.44,2543.03,1873.73,527.87,1911.7
,8601,1688.44,687.11,2598.88,1391.02,1035.76,2104.46,440.62,1087.47
,8602,2646.34,1939.83,590.91,1924.38,903.4,832.78,2318.2,851.67
,8603,1856.13,845.87,2557.61,1828.19,937.96,2381.41,576.6,1153.3
,8604,360.03,971.85,1787.74,701.49,2640.28,1538.91,687.06,2139.47
,8605,2091.58,2263.62,467.29,1770.17,1220.19,882.47,2493.16,1121.46
,8606,2443.36,953.99,2489.56,2070.92,529.95,1855.34,1073.3,880.45
,8607,794.87,2047.38,552.71,1103.38,1823.24,857.43,2543.38,1581.36
,8608,479.99,1699.53,1207.6,794.8,2535.49,1007.51,2248.78,2166.13
,8609,1666.3,704.2,2606.02,1390.46,1125.31,2122.96,439.8,1111.41
,8610,597.68,627.9,2365.8,555.1,2654.71,2344.48,542.56,2472.02
,8611,2557.64,1598.16,822.85,2108.35,402.93,1055.76,1823.32,743.86
,8612,1408.88,2051.55,452.3,1316.8,1600.97,832.96,2629.06,1361.09
,8613,441.2,1799.8,1075.42,799.9,2611.58,946.89,2406.96,2105.18
,8614,1332.74,722.08,2757.79,1074.09,2185.07,2160.1,484.03,1596.09
,8615,2620.3,1030.45,2387.16,2188.31,379.46,1903.28,1068.27,909.9
,8616,2294.07,2291.92,538.53,2075.66,984.32,1031.91,2388.74,1169.51
,8617,329.42,1594.91,1524.02,966.5,2762.87,1527.06,1595.83,2465.1
,8618,1579.64,930.06,2751.53,1503.01,1618.47,2346.26,437.37,1518.21
,8619,2615.99,1542.54,1566.65,2392.37,386.94,1682.79,1469.39,1087.14
,8620,1498.01,2189.43,411.7,1578.34,1427.9,1061.03,2488.5,1483.4
,8621,522.08,1099.25,1962.2,928.72,2532.98,1768.04,686.02,2076.51
,8622,2566.48,1634.19,1045.79,2357.79,324.12,1331.34,1648.61,862.51
,8623,782.1,2075.4,778.75,1093.99,2165.56,1003.1,2557.04,1934.71
,8624,2573.69,976.53,2378.53,2165.46,413.2,1897.7,1039.08,857.43
,8625,1851.75,2101.45,375.78,1427.34,1369.19,682.83,2684.93,1124.85
,8626,2070.55,747.38,2694.44,1618.51,533.16,1857.23,465.06,875.04
,8627,358.93,1250.72,1761.14,850.27,2633.72,1829.52,1023.15,2487.96
,8628,1055.49,2029.04,345.44,1239.91,1710.22,912.76,2678.16,1498.27
,8629,2088.18,627.56,2728.61,1961.33,543.9,2370.46,375.9,872.68
,8630,2627.0,1785.13,529.97,2043.24,475.13,1008.58,2050.71,882.85
,8631,2116.97,2299.12,454.73,1810.18,1178.16,824.51,2570.42,1138.25
,8632,444.55,1745.98,1134.3,672.9,2732.56,904.7,2471.52,2170.61
,8633,440.61,1068.47,1903.56,805.63,2704.96,1607.04,881.02,2073.6
,8634,2773.37,890.49,2541.38,2296.84,449.67,1919.57,1124.77,704.1
,8635,1004.26,1092.4,2392.21,1233.48,2226.13,2131.16,437.5,1893.93
,8636,1671.6,804.95,2675.79,1504.22,1160.58,2246.2,350.45,1299.43
,8637,325.87,1302.29,1545.05,813.2,2580.83,1366.36,1263.56,2102.19
,8638,632.01,2093.09,539.78,939.3,2108.65,797.68,2677.97,1839.21
,8639,2359.39,2173.98,422.02,1816.76,1027.54,700.95,2571.37,924.17
,8640,308.01,1761.53,1005.3,766.7,2559.9,916.95,2279.5,2081.48
,8641,1028.77,679.78,2459.7,918.59,2152.15,2085.6,411.98,1717.74
,8642,1714.8,839.7,2409.35,1612.34,805.14,2058.55,389.74,1126.74
,8643,2576.64,1131.97,2013.44,2021.54,499.2,1584.85,1294.91,880.12
,8644,2622.91,1673.8,808.83,2055.27,511.15,1039.74,1953.31,825.34
,8645,2386.11,996.88,2307.24,1978.73,415.41,1782.37,930.76,893.96
,8646,2038.08,2096.11,477.47,1581.25,1324.17,819.72,2653.79,1143.52
,8647,642.0,2077.78,486.54,893.03,2064.78,659.27,2680.53,1706.52
,8648,399.61,1251.4,1752.94,861.37,2645.1,1578.89,1041.25,2206.14
,8649,2334.43,893.97,2533.59,1957.14,517.27,1940.01,805.69,899.21
,8650,2652.43,1648.39,1032.1,2185.9,459.75,1245.81,1816.44,927.05
,8651,756.5,1003.68,2228.63,975.12,2484.73,1914.49,549.0,1972.26
,8652,450.39,1398.87,1543.07,808.59,2705.89,1262.27,1636.57,2099.2
,8653,2676.47,1993.68,402.04,2018.64,678.5,729.41,2387.71,720.65
,8654,1114.14,744.74,2580.71,961.89,2284.99,2067.21,455.27,1706.93
,8655,438.26,1957.67,801.69,729.07,2475.09,712.85,2653.77,1986.54
,8656,2397.74,2033.06,462.95,1763.76,1064.43,808.55,2571.52,963.33
,8657,305.53,1615.55,1454.96,952.86,2684.44,1454.18,1572.88,2409.84
,8658,2629.0,1427.36,1495.37,2262.14,351.28,1483.71,1489.14,912.0
,8659,1584.2,862.5,2688.7,1444.7,1438.6,2241.39,394.23,1414.5
,8660,2486.61,773.35,2495.89,1941.63,472.52,1752.41,926.52,674.12
,8661,510.88,1162.3,1938.62,934.0,2593.75,1786.5,789.58,2187.21
,8662,693.21,1961.58,690.64,926.19,2174.97,784.54,2616.95,1751.58
,8663,2628.86,1675.18,731.19,2129.71,416.47,1041.27,1916.09,780.28
,8664,1105.01,836.03,2472.4,1023.45,2168.53,2030.08,487.3,1719.86
,8665,1721.26,923.87,2511.2,1643.6,966.26,2129.19,393.53,1255.18
,8666,483.91,1811.77,1139.54,887.92,2626.06,1049.65,2299.53,2115.4
,8667,1154.75,680.23,2657.47,957.09,2182.53,2026.99,382.8,1595.65
,8668,2111.64,682.99,2661.83,1999.77,409.19,2266.44,329.87,834.46
,8669,1065.96,701.51,2753.6,919.25,2445.0,2250.3,360.57,1878.91
,8670,619.06,2236.06,296.01,960.96,1955.5,692.7,2667.25,1803.52
,8671,476.0,954.18,2127.2,768.0,2724.4,1841.26,645.16,2166.92
,8672,2653.49,1251.94,1237.53,1875.33,326.05,1158.45,1616.22,739.86
,8673,1976.86,705.71,2650.09,1376.09,934.87,1724.01,574.96,945.62
,8674,370.98,1528.86,1487.5,841.4,2706.9,1364.95,1631.25,2291.68
,8675,2178.0,2212.07,430.6,1864.42,1010.8,800.6,2472.15,1043.38
,8676,1160.53,883.54,2646.6,1184.39,2168.93,2323.7,396.93,1858.28
,8677,2028.36,857.95,2585.9,1818.8,732.19,2135.7,530.54,1069.34
,8678,2537.24,1246.1,1870.9,2246.2,325.58,1719.66,1194.77,910.12
,8679,370.25,1791.09,1193.92,962.93,2551.43,1261.07,1951.15,2270.13
,8680,1393.58,2245.82,480.36,1509.86,1612.58,995.99,2595.11,1558.32
,8681,2562.5,1690.33,691.5,1967.86,494.02,923.65,2010.89,766.14
,8682,535.3,1140.7,1904.33,926.84,2538.19,1600.63,872.0,1941.24
,9088,1867.25,2208.06,596.4,1556.0,1380.5,834.4,2477.63,1223.54
,9089,897.92,2099.01,743.57,1188.22,1921.9,997.9,2524.35,1739.87
,9090,473.9,1539.41,1395.8,762.0,2644.45,1161.63,1982.88,2299.84
,9091,1379.2,831.4,2498.7,1185.9,1923.87,2166.0,608.02,1552.25
,9092,1586.4,776.4,2615.57,1388.85,1435.84,2266.26,481.35,1299.15
,9093,2578.95,1524.79,1137.26,2210.93,514.27,1191.07,1693.2,826.1
,9094,1900.0,2167.67,570.85,1625.65,1359.75,1017.8,2452.04,1308.27
,9095,969.2,2193.79,388.13,1172.0,1646.75,827.94,2565.0,1516.88
,9096,547.3,1643.68,1358.7,778.3,2534.57,1202.69,1951.72,2359.96
